Date,site_no,Mean Flow,Peak Flow,Median Flow,Coeff Var,Skew,Tqmean,R-B Index,7Q,3xMedian,Station
1990-10-01,3331500,1344.3013698630136,6720.0,1290.0,77.33425661019407,1.851290513839115,0.4410958904109589,0.09516171765137466,11.0,0,Tippe
1991-10-01,3331500,721.068306010929,1930.0,664.5,48.65167803519186,0.6901524577230923,0.40710382513661203,0.07111867258280254,0.0,0,Tippe
1992-10-01,3331500,1351.2739726027398,6570.0,1150.0,69.30549765102464,2.110164486611582,0.4136986301369863,0.0942063805845321,12.0,0,Tippe
1993-10-01,3331500,1035.5863013698631,5410.0,901.0,75.01028938895188,2.26068272659016,0.4,0.09396040625520849,13.0,0,Tippe
1994-10-01,3331500,896.8383561643835,3200.0,674.0,78.64821874291616,1.4675784598411146,0.336986301369863,0.09323162647473926,34.0,0,Tippe
1995-10-01,3331500,865.6174863387978,5910.0,507.5,98.00822708386062,2.7582565697487436,0.30601092896174864,0.09265314883086713,65.0,0,Tippe
1996-10-01,3331500,1439.4301369863015,5240.0,1270.0,59.251906518785034,1.61174888455513,0.4328767123287671,0.08345197490635564,10.0,0,Tippe
1997-10-01,3331500,1425.7917808219179,6100.0,1120.0,69.29515401833413,1.5389964051094338,0.3835616438356164,0.09344099121084368,15.0,0,Tippe
1998-10-01,3331500,918.9506849315069,5200.0,483.0,95.07398562255183,1.7311187084754263,0.37534246575342467,0.08495097147729543,82.0,0,Tippe
1999-10-01,3331500,531.7459016393443,1600.0,381.5,64.10543695593924,1.4155774458361752,0.3251366120218579,0.07944753595486566,36.0,0,Tippe
2000-10-01,3331500,838.8767123287671,3260.0,662.0,69.75340139674475,2.083174499416302,0.28493150684931506,0.08439857604755217,22.0,0,Tippe
2001-10-01,3331500,1179.3205479452056,4120.0,1060.0,72.6545331589286,0.8187326994338701,0.4383561643835616,0.07909592707200803,7.0,0,Tippe
2002-10-01,3331500,509.9095890410959,2830.0,340.0,86.54193558081356,2.793548842544427,0.3178082191780822,0.09484893910819538,30.0,0,Tippe
2003-10-01,3331500,838.827868852459,3070.0,618.5,64.50563481188864,1.6553114237336157,0.3907103825136612,0.09578158437319835,23.0,0,Tippe
2004-10-01,3331500,947.8027397260274,7150.0,546.0,105.7482409464366,2.4665273931785454,0.33972602739726027,0.09441303317261554,69.0,0,Tippe
2005-10-01,3331500,580.3397260273972,2350.0,472.0,67.46285288112736,2.047767169359524,0.3506849315068493,0.08551438930432813,19.0,0,Tippe
2006-10-01,3331500,1050.7835616438356,3770.0,889.0,66.847127531256,0.8416495106828196,0.4438356164383562,0.08535574235534604,8.0,0,Tippe
2007-10-01,3331500,1430.549180327869,9030.0,1055.0,100.93959454753328,2.744322187076438,0.40710382513661203,0.1134151162857323,25.0,0,Tippe
2008-10-01,3331500,1179.2931506849316,9410.0,695.0,106.90266095796959,3.0089761616574724,0.36712328767123287,0.10150264147086019,57.0,0,Tippe
2009-10-01,3331500,840.6876712328767,2870.0,781.0,50.506223346127,1.2918429948855432,0.4547945205479452,0.07146139331467063,4.0,0,Tippe
2010-10-01,3331500,937.745205479452,5370.0,425.0,100.35930779651525,1.7305536424762749,0.3424657534246575,0.08634527005904574,104.0,0,Tippe
2011-10-01,3331500,877.8415300546449,5070.0,522.5,100.80917533636426,1.578317522540744,0.37158469945355194,0.07338230259267328,61.0,0,Tippe
2012-10-01,3331500,911.0958904109589,6220.0,512.0,112.31925467813697,2.2780908326182927,0.29041095890410956,0.1184934596301308,62.0,0,Tippe
2013-10-01,3331500,891.3178082191781,4670.0,584.0,87.41338441814428,1.8922502118309767,0.30684931506849317,0.09645868361760791,54.0,0,Tippe
2014-10-01,3331500,1037.495890410959,5720.0,788.0,73.94891640337555,2.41720630821835,0.2876712328767123,0.09399872189624121,29.0,0,Tippe
2015-10-01,3331500,760.8934426229508,2670.0,572.0,62.080192258932485,1.247381795858523,0.38524590163934425,0.07971646791412167,17.0,0,Tippe
2016-10-01,3331500,1116.3205479452056,2880.0,959.0,57.2166798726631,0.9261141419215071,0.3972602739726027,0.0835818258122943,1.0,0,Tippe
2017-10-01,3331500,1055.7506849315068,7940.0,755.0,93.8681917731246,3.8006121462359985,0.3506849315068493,0.08856387326812837,21.0,0,Tippe
2018-10-01,3331500,1167.331506849315,3920.0,1160.0,52.87081560346002,1.0063549329520278,0.4986301369863014,0.07401496446643321,3.0,0,Tippe
2019-10-01,3331500,1040.940119760479,3220.0,869.0,54.39908998694823,1.41262917975189,0.4311377245508982,0.06471579698223048,4.0,0,Tippe
